Season_Year,TEAM_NAME,OPPONENT_NAME,H2H_Win_Rate,H2H_Point_Margin
2021,Sacramento Kings,Denver Nuggets,1.0,5.666666666666667
2021,Sacramento Kings,Detroit Pistons,0.5,-4.5
2021,Sacramento Kings,Golden State Warriors,0.3333333333333333,-4.333333333333333
2021,Sacramento Kings,Houston Rockets,0.3333333333333333,3.0
2021,Sacramento Kings,Indiana Pacers,1.0,8.0
2021,Sacramento Kings,LA Clippers,0.3333333333333333,-18.0
2021,Sacramento Kings,Los Angeles Lakers,0.6666666666666666,-4.666666666666667
2021,Sacramento Kings,Memphis Grizzlies,0.0,-7.0
2021,Sacramento Kings,Miami Heat,0.0,-4.5
2021,Sacramento Kings,Milwaukee Bucks,0.0,-7.0
2021,Sacramento Kings,Minnesota Timberwolves,0.3333333333333333,-7.0
2021,Sacramento Kings,New Orleans Pelicans,0.3333333333333333,-1.0
2021,Sacramento Kings,New York Knicks,0.5,-5.0
2021,Sacramento Kings,Oklahoma City Thunder,1.0,16.0
2021,Sacramento Kings,Orlando Magic,0.5,1.5
2021,Sacramento Kings,Philadelphia 76ers,0.0,-16.0
2021,Sacramento Kings,Phoenix Suns,0.3333333333333333,-7.0
2021,Sacramento Kings,Portland Trail Blazers,0.0,-12.0
2021,Sacramento Kings,San Antonio Spurs,0.3333333333333333,-2.0
2021,Sacramento Kings,Toronto Raptors,0.5,-9.5
2021,Sacramento Kings,Utah Jazz,0.0,-29.0
2021,Sacramento Kings,Washington Wizards,0.5,-5.0
2021,San Antonio Spurs,Atlanta Hawks,0.5,3.0
2021,San Antonio Spurs,Boston Celtics,0.5,0.5
2021,San Antonio Spurs,Brooklyn Nets,0.0,-11.5
2021,San Antonio Spurs,Charlotte Hornets,0.5,4.5
2021,San Antonio Spurs,Chicago Bulls,1.0,11.5
2021,San Antonio Spurs,Cleveland Cavaliers,0.5,-9.0
2021,San Antonio Spurs,Dallas Mavericks,0.3333333333333333,-4.666666666666667
2021,San Antonio Spurs,Denver Nuggets,0.3333333333333333,-0.6666666666666666
2021,San Antonio Spurs,Detroit Pistons,1.0,12.5
2021,San Antonio Spurs,Golden State Warriors,0.3333333333333333,-13.333333333333334
2021,San Antonio Spurs,Houston Rockets,0.6666666666666666,4.333333333333333
2021,San Antonio Spurs,Indiana Pacers,0.5,4.5
2021,San Antonio Spurs,LA Clippers,0.3333333333333333,-14.333333333333334
2021,San Antonio Spurs,Los Angeles Lakers,0.3333333333333333,-3.6666666666666665
2021,San Antonio Spurs,Memphis Grizzlies,0.3333333333333333,-12.0
2021,San Antonio Spurs,Miami Heat,0.0,-12.5
2021,San Antonio Spurs,Milwaukee Bucks,0.5,7.0
2021,San Antonio Spurs,Minnesota Timberwolves,0.6666666666666666,-0.6666666666666666
2021,San Antonio Spurs,New Orleans Pelicans,0.6666666666666666,0.6666666666666666
2021,San Antonio Spurs,New York Knicks,0.5,11.0
2021,San Antonio Spurs,Oklahoma City Thunder,0.3333333333333333,0.6666666666666666
2021,San Antonio Spurs,Orlando Magic,1.0,25.0
2021,San Antonio Spurs,Philadelphia 76ers,0.0,-18.5
2021,San Antonio Spurs,Phoenix Suns,0.3333333333333333,-4.333333333333333
2021,San Antonio Spurs,Portland Trail Blazers,0.3333333333333333,-0.6666666666666666
2021,San Antonio Spurs,Sacramento Kings,0.6666666666666666,2.0
2021,San Antonio Spurs,Toronto Raptors,0.5,0.0
2021,San Antonio Spurs,Utah Jazz,0.0,-21.333333333333332
2021,San Antonio Spurs,Washington Wizards,1.0,11.5
2021,Toronto Raptors,Atlanta Hawks,0.0,-5.666666666666667
2021,Toronto Raptors,Boston Celtics,0.0,-11.0
2021,Toronto Raptors,Brooklyn Nets,0.6666666666666666,1.3333333333333333
2021,Toronto Raptors,Charlotte Hornets,0.6666666666666666,-1.3333333333333333
2021,Toronto Raptors,Chicago Bulls,0.0,-14.666666666666666
2021,Toronto Raptors,Cleveland Cavaliers,0.6666666666666666,8.333333333333334
2021,Toronto Raptors,Dallas Mavericks,0.5,9.5
2021,Toronto Raptors,Denver Nuggets,0.5,7.0
2021,Toronto Raptors,Detroit Pistons,0.0,-14.0
2021,Toronto Raptors,Golden State Warriors,0.5,26.0
2021,Toronto Raptors,Houston Rockets,0.5,-3.5
2021,Toronto Raptors,Indiana Pacers,0.3333333333333333,-7.333333333333333
2021,Toronto Raptors,LA Clippers,0.0,-12.0
2021,Toronto Raptors,Los Angeles Lakers,0.5,-1.0
2021,Toronto Raptors,Memphis Grizzlies,0.5,2.5
2021,Toronto Raptors,Miami Heat,0.3333333333333333,1.0
2021,Toronto Raptors,Milwaukee Bucks,0.6666666666666666,6.0
2021,Toronto Raptors,Minnesota Timberwolves,0.5,0.5
2021,Toronto Raptors,New Orleans Pelicans,0.0,-9.0
2021,Toronto Raptors,New York Knicks,0.3333333333333333,-2.0
2021,Toronto Raptors,Oklahoma City Thunder,0.5,-2.0
2021,Toronto Raptors,Orlando Magic,1.0,13.0
2021,Toronto Raptors,Philadelphia 76ers,0.3333333333333333,-2.3333333333333335
2021,Toronto Raptors,Phoenix Suns,0.0,-6.0
2021,Toronto Raptors,Portland Trail Blazers,0.0,-3.0
2021,Toronto Raptors,Sacramento Kings,0.5,9.5
2021,Toronto Raptors,San Antonio Spurs,0.5,0.0
2021,Toronto Raptors,Utah Jazz,0.0,-3.5
2021,Toronto Raptors,Washington Wizards,0.6666666666666666,7.333333333333333
2021,Utah Jazz,Atlanta Hawks,1.0,22.5
2021,Utah Jazz,Boston Celtics,1.0,11.0
2021,Utah Jazz,Brooklyn Nets,0.5,-2.0
2021,Utah Jazz,Charlotte Hornets,1.0,19.5
2021,Utah Jazz,Chicago Bulls,1.0,16.0
2021,Utah Jazz,Cleveland Cavaliers,1.0,34.5
2021,Utah Jazz,Dallas Mavericks,0.6666666666666666,7.666666666666667
2021,Utah Jazz,Denver Nuggets,0.6666666666666666,0.0
2021,Utah Jazz,Detroit Pistons,1.0,11.0
2021,Utah Jazz,Golden State Warriors,0.3333333333333333,1.3333333333333333
2021,Utah Jazz,Houston Rockets,1.0,15.333333333333334
2021,Utah Jazz,Indiana Pacers,1.0,8.0
2021,Utah Jazz,LA Clippers,0.6666666666666666,6.666666666666667
2021,Utah Jazz,Los Angeles Lakers,0.6666666666666666,9.0
2021,Utah Jazz,Memphis Grizzlies,1.0,7.666666666666667
2021,Utah Jazz,Miami Heat,0.5,5.0
2021,Utah Jazz,Milwaukee Bucks,1.0,13.5
2021,Utah Jazz,Minnesota Timberwolves,0.0,-3.6666666666666665
2021,Utah Jazz,New Orleans Pelicans,0.6666666666666666,7.333333333333333
2021,Utah Jazz,New York Knicks,0.5,1.0
2021,Utah Jazz,Oklahoma City Thunder,1.0,9.0
2021,Utah Jazz,Orlando Magic,1.0,30.5
2021,Utah Jazz,Philadelphia 76ers,0.5,1.5
2021,Utah Jazz,Phoenix Suns,0.0,-12.0
2021,Utah Jazz,Portland Trail Blazers,0.6666666666666666,10.666666666666666
2021,Utah Jazz,Sacramento Kings,1.0,29.0
2021,Utah Jazz,San Antonio Spurs,1.0,21.333333333333332
2021,Utah Jazz,Toronto Raptors,1.0,3.5
2021,Utah Jazz,Washington Wizards,0.0,-6.5
2021,Washington Wizards,Atlanta Hawks,0.0,-7.0
2021,Washington Wizards,Boston Celtics,0.3333333333333333,1.0
2021,Washington Wizards,Brooklyn Nets,0.6666666666666666,-1.0
2021,Washington Wizards,Charlotte Hornets,0.3333333333333333,-9.0
2021,Washington Wizards,Chicago Bulls,0.3333333333333333,-2.3333333333333335
2021,Washington Wizards,Cleveland Cavaliers,1.0,17.666666666666668
2021,Washington Wizards,Dallas Mavericks,0.0,-11.5
2021,Washington Wizards,Denver Nuggets,1.0,2.0
2021,Washington Wizards,Detroit Pistons,0.6666666666666666,2.0
2021,Washington Wizards,Golden State Warriors,1.0,3.5
2021,Washington Wizards,Houston Rockets,0.5,-3.5
2021,Washington Wizards,Indiana Pacers,1.0,7.333333333333333
2021,Washington Wizards,LA Clippers,0.5,-8.5
2021,Washington Wizards,Los Angeles Lakers,1.0,6.0
2021,Washington Wizards,Memphis Grizzlies,0.0,-14.5
2021,Washington Wizards,Miami Heat,0.3333333333333333,-9.333333333333334
2021,Washington Wizards,Milwaukee Bucks,0.0,-6.0
2021,Washington Wizards,Minnesota Timberwolves,1.0,18.5
2021,Washington Wizards,New Orleans Pelicans,0.5,-8.0
2021,Washington Wizards,New York Knicks,0.0,-13.333333333333334
2021,Washington Wizards,Oklahoma City Thunder,1.0,16.0
2021,Washington Wizards,Orlando Magic,0.3333333333333333,-0.6666666666666666
2021,Washington Wizards,Philadelphia 76ers,0.0,-12.333333333333334
2021,Washington Wizards,Phoenix Suns,0.5,-3.5
2021,Washington Wizards,Portland Trail Blazers,0.5,-2.0
2021,Washington Wizards,Sacramento Kings,0.5,5.0
2021,Washington Wizards,San Antonio Spurs,0.0,-11.5
2021,Washington Wizards,Toronto Raptors,0.3333333333333333,-7.333333333333333
2021,Washington Wizards,Utah Jazz,1.0,6.5
2022,Atlanta Hawks,Boston Celtics,0.5,2.0
2022,Atlanta Hawks,Brooklyn Nets,0.3333333333333333,-3.3333333333333335
2022,Atlanta Hawks,Charlotte Hornets,0.5,4.75
2022,Atlanta Hawks,Chicago Bulls,0.25,-6.0
2022,Atlanta Hawks,Cleveland Cavaliers,0.75,7.25
2022,Atlanta Hawks,Dallas Mavericks,0.5,8.5
2022,Atlanta Hawks,Denver Nuggets,0.0,-13.5
2022,Atlanta Hawks,Detroit Pistons,0.3333333333333333,-2.0
2022,Atlanta Hawks,Golden State Warriors,0.5,-1.5
2022,Atlanta Hawks,Houston Rockets,0.5,5.0
2022,Atlanta Hawks,Indiana Pacers,1.0,9.0
2022,Atlanta Hawks,LA Clippers,0.5,-3.5
2022,Atlanta Hawks,Los Angeles Lakers,0.5,-4.0
2022,Atlanta Hawks,Memphis Grizzlies,1.0,23.5
2022,Atlanta Hawks,Miami Heat,0.25,-8.0
2022,Atlanta Hawks,Milwaukee Bucks,0.6666666666666666,6.0
2022,Atlanta Hawks,Minnesota Timberwolves,1.0,11.5
2022,Atlanta Hawks,New Orleans Pelicans,0.5,-1.0
2022,Atlanta Hawks,New York Knicks,0.25,-6.5
2022,Atlanta Hawks,Oklahoma City Thunder,1.0,15.0
2022,Atlanta Hawks,Orlando Magic,0.75,11.25
2022,Atlanta Hawks,Philadelphia 76ers,0.3333333333333333,-9.333333333333334
2022,Atlanta Hawks,Phoenix Suns,0.5,2.5
2022,Atlanta Hawks,Portland Trail Blazers,0.5,2.0
2022,Atlanta Hawks,Sacramento Kings,1.0,11.5
2022,Atlanta Hawks,San Antonio Spurs,0.5,1.5
2022,Atlanta Hawks,Toronto Raptors,0.25,0.0
2022,Atlanta Hawks,Utah Jazz,0.0,-15.0
2022,Atlanta Hawks,Washington Wizards,0.75,3.5
2022,Boston Celtics,Atlanta Hawks,0.5,-2.0
2022,Boston Celtics,Brooklyn Nets,0.75,11.25
2022,Boston Celtics,Charlotte Hornets,0.75,5.5
2022,Boston Celtics,Chicago Bulls,0.6666666666666666,3.6666666666666665
2022,Boston Celtics,Cleveland Cavaliers,0.6666666666666666,4.666666666666667
2022,Boston Celtics,Dallas Mavericks,0.0,-3.0
2022,Boston Celtics,Denver Nuggets,1.0,13.0
2022,Boston Celtics,Detroit Pistons,0.75,7.0
2022,Boston Celtics,Golden State Warriors,0.5,9.0
2022,Boston Celtics,Houston Rockets,1.0,14.0
2022,Boston Celtics,Indiana Pacers,0.75,1.5
2022,Boston Celtics,LA Clippers,0.0,-6.0
2022,Boston Celtics,Los Angeles Lakers,0.5,3.5
2022,Boston Celtics,Memphis Grizzlies,1.0,21.0
2022,Boston Celtics,Miami Heat,0.6666666666666666,13.0
2022,Boston Celtics,Milwaukee Bucks,0.5,3.25
2022,Boston Celtics,Minnesota Timberwolves,0.5,8.5
2022,Boston Celtics,New Orleans Pelicans,1.0,11.0
2022,Boston Celtics,New York Knicks,0.5,6.0
2022,Boston Celtics,Oklahoma City Thunder,1.0,7.5
2022,Boston Celtics,Orlando Magic,1.0,17.0
2022,Boston Celtics,Philadelphia 76ers,0.5,8.0
2022,Boston Celtics,Phoenix Suns,0.5,-3.0
2022,Boston Celtics,Portland Trail Blazers,0.5,12.0
2022,Boston Celtics,Sacramento Kings,1.0,41.0
2022,Boston Celtics,San Antonio Spurs,0.0,-5.0
2022,Boston Celtics,Toronto Raptors,0.5,-1.75
2022,Boston Celtics,Utah Jazz,0.5,10.5
2022,Boston Celtics,Washington Wizards,0.5,14.75
2022,Brooklyn Nets,Atlanta Hawks,0.6666666666666666,3.3333333333333335
2022,Brooklyn Nets,Boston Celtics,0.25,-11.25
2022,Brooklyn Nets,Charlotte Hornets,0.3333333333333333,-4.666666666666667
2022,Brooklyn Nets,Chicago Bulls,0.3333333333333333,-0.3333333333333333
2022,Brooklyn Nets,Cleveland Cavaliers,0.75,4.75
2022,Brooklyn Nets,Dallas Mavericks,0.5,0.5
2022,Brooklyn Nets,Denver Nuggets,0.0,-13.0
2022,Brooklyn Nets,Detroit Pistons,1.0,12.75
2022,Brooklyn Nets,Golden State Warriors,0.0,-11.0
2022,Brooklyn Nets,Houston Rockets,0.5,1.5
2022,Brooklyn Nets,Indiana Pacers,1.0,7.666666666666667
2022,Brooklyn Nets,LA Clippers,0.5,6.0
2022,Brooklyn Nets,Los Angeles Lakers,0.5,-1.5
2022,Brooklyn Nets,Memphis Grizzlies,0.0,-13.0
2022,Brooklyn Nets,Miami Heat,0.25,-2.0
2022,Brooklyn Nets,Milwaukee Bucks,0.25,-8.25
2022,Brooklyn Nets,Minnesota Timberwolves,0.5,-3.0
2022,Brooklyn Nets,New Orleans Pelicans,1.0,11.5
2022,Brooklyn Nets,New York Knicks,1.0,5.5
2022,Brooklyn Nets,Oklahoma City Thunder,0.5,1.5
2022,Brooklyn Nets,Orlando Magic,0.75,17.5
2022,Brooklyn Nets,Philadelphia 76ers,0.75,8.75
2022,Brooklyn Nets,Phoenix Suns,0.0,-8.0
2022,Brooklyn Nets,Portland Trail Blazers,0.5,-0.5
2022,Brooklyn Nets,Sacramento Kings,0.5,6.5
2022,Brooklyn Nets,San Antonio Spurs,1.0,8.5
2022,Brooklyn Nets,Toronto Raptors,0.5,-5.5
2022,Brooklyn Nets,Utah Jazz,0.5,-7.5
2022,Brooklyn Nets,Washington Wizards,0.5,0.0
2022,Charlotte Hornets,Atlanta Hawks,0.5,-4.75
2022,Charlotte Hornets,Boston Celtics,0.25,-5.5
2022,Charlotte Hornets,Brooklyn Nets,0.6666666666666666,4.666666666666667
2022,Charlotte Hornets,Chicago Bulls,0.3333333333333333,-3.3333333333333335
2022,Charlotte Hornets,Cleveland Cavaliers,0.5,7.0
2022,Charlotte Hornets,Dallas Mavericks,0.5,-1.5
2022,Charlotte Hornets,Denver Nuggets,0.5,2.0
2022,Charlotte Hornets,Detroit Pistons,0.6666666666666666,16.666666666666668
2022,Charlotte Hornets,Golden State Warriors,0.5,-9.0
2022,Charlotte Hornets,Houston Rockets,0.5,10.5
2022,Charlotte Hornets,Indiana Pacers,1.0,11.0
2022,Charlotte Hornets,LA Clippers,0.0,-19.5
2022,Charlotte Hornets,Los Angeles Lakers,0.5,0.0
2022,Charlotte Hornets,Memphis Grizzlies,0.5,1.5
2022,Charlotte Hornets,Miami Heat,0.0,-16.5
2022,Charlotte Hornets,Milwaukee Bucks,0.5,-3.5
2022,Charlotte Hornets,Minnesota Timberwolves,0.5,6.0
2022,Charlotte Hornets,New Orleans Pelicans,1.0,12.5
2022,Charlotte Hornets,New York Knicks,0.75,3.5
2022,Charlotte Hornets,Oklahoma City Thunder,1.0,20.5
2022,Charlotte Hornets,Orlando Magic,0.75,9.0
2022,Charlotte Hornets,Philadelphia 76ers,0.25,-6.5
2022,Charlotte Hornets,Phoenix Suns,0.0,-32.5
2022,Charlotte Hornets,Portland Trail Blazers,0.5,1.5
2022,Charlotte Hornets,Sacramento Kings,0.5,-14.5
2022,Charlotte Hornets,San Antonio Spurs,1.0,11.0
2022,Charlotte Hornets,Toronto Raptors,0.3333333333333333,1.6666666666666667
2022,Charlotte Hornets,Utah Jazz,0.5,-2.0
2022,Charlotte Hornets,Washington Wizards,0.75,7.25
2022,Chicago Bulls,Atlanta Hawks,0.75,6.0
2022,Chicago Bulls,Boston Celtics,0.3333333333333333,-3.6666666666666665
2022,Chicago Bulls,Brooklyn Nets,0.6666666666666666,0.3333333333333333
2022,Chicago Bulls,Charlotte Hornets,0.6666666666666666,3.3333333333333335
2022,Chicago Bulls,Cleveland Cavaliers,0.75,1.0
2022,Chicago Bulls,Dallas Mavericks,0.5,-2.0
2022,Chicago Bulls,Denver Nuggets,1.0,9.0
2022,Chicago Bulls,Detroit Pistons,1.0,18.25
2022,Chicago Bulls,Golden State Warriors,0.0,-34.0
2022,Chicago Bulls,Houston Rockets,0.5,5.0
2022,Chicago Bulls,Indiana Pacers,0.75,-3.75
2022,Chicago Bulls,LA Clippers,1.0,7.5
2022,Chicago Bulls,Los Angeles Lakers,1.0,11.5
2022,Chicago Bulls,Memphis Grizzlies,0.0,-9.5
2022,Chicago Bulls,Miami Heat,0.0,-15.0
2022,Chicago Bulls,Milwaukee Bucks,0.0,-14.75
2022,Chicago Bulls,Minnesota Timberwolves,1.0,8.0
2022,Chicago Bulls,New Orleans Pelicans,0.5,-0.5
2022,Chicago Bulls,New York Knicks,0.5,1.0
2022,Chicago Bulls,Oklahoma City Thunder,1.0,3.0
2022,Chicago Bulls,Orlando Magic,0.75,7.75
2022,Chicago Bulls,Philadelphia 76ers,0.0,-10.0
2022,Chicago Bulls,Phoenix Suns,0.0,-15.0
2022,Chicago Bulls,Portland Trail Blazers,0.5,4.5
2022,Chicago Bulls,Sacramento Kings,0.5,-1.0
2022,Chicago Bulls,San Antonio Spurs,0.5,1.0
2022,Chicago Bulls,Toronto Raptors,0.75,4.0
2022,Chicago Bulls,Utah Jazz,0.5,-3.5
2022,Chicago Bulls,Washington Wizards,1.0,7.333333333333333
2022,Cleveland Cavaliers,Atlanta Hawks,0.25,-7.25
2022,Cleveland Cavaliers,Boston Celtics,0.3333333333333333,-4.666666666666667
2022,Cleveland Cavaliers,Brooklyn Nets,0.25,-4.75
2022,Cleveland Cavaliers,Charlotte Hornets,0.5,-7.0
2022,Cleveland Cavaliers,Chicago Bulls,0.25,-1.0
2022,Cleveland Cavaliers,Dallas Mavericks,0.5,5.0
2022,Cleveland Cavaliers,Denver Nuggets,1.0,7.5
2022,Cleveland Cavaliers,Detroit Pistons,0.5,2.75
2022,Cleveland Cavaliers,Golden State Warriors,0.0,-14.5
2022,Cleveland Cavaliers,Houston Rockets,0.5,12.0
2022,Cleveland Cavaliers,Indiana Pacers,1.0,6.75
2022,Cleveland Cavaliers,LA Clippers,1.0,11.0
2022,Cleveland Cavaliers,Los Angeles Lakers,0.0,-11.5
2022,Cleveland Cavaliers,Memphis Grizzlies,0.0,-7.5
2022,Cleveland Cavaliers,Miami Heat,0.6666666666666666,8.333333333333334
2022,Cleveland Cavaliers,Milwaukee Bucks,0.75,13.75
2022,Cleveland Cavaliers,Minnesota Timberwolves,0.5,6.0
2022,Cleveland Cavaliers,New Orleans Pelicans,0.5,-0.5
2022,Cleveland Cavaliers,New York Knicks,1.0,12.333333333333334
2022,Cleveland Cavaliers,Oklahoma City Thunder,1.0,6.0
2022,Cleveland Cavaliers,Orlando Magic,0.6666666666666666,4.666666666666667
2022,Cleveland Cavaliers,Philadelphia 76ers,0.0,-6.0
2022,Cleveland Cavaliers,Phoenix Suns,0.0,-7.0
2022,Cleveland Cavaliers,Portland Trail Blazers,1.0,8.0
2022,Cleveland Cavaliers,Sacramento Kings,1.0,7.5
2022,Cleveland Cavaliers,San Antonio Spurs,1.0,9.0
2022,Cleveland Cavaliers,Toronto Raptors,0.75,10.25
2022,Cleveland Cavaliers,Utah Jazz,0.5,9.5
2022,Cleveland Cavaliers,Washington Wizards,0.5,0.25
2022,Dallas Mavericks,Atlanta Hawks,0.5,-8.5
2022,Dallas Mavericks,Boston Celtics,1.0,3.0
2022,Dallas Mavericks,Brooklyn Nets,0.5,-0.5
2022,Dallas Mavericks,Charlotte Hornets,0.5,1.5
2022,Dallas Mavericks,Chicago Bulls,0.5,2.0
2022,Dallas Mavericks,Cleveland Cavaliers,0.5,-5.0
2022,Dallas Mavericks,Denver Nuggets,0.6666666666666666,-2.3333333333333335
2022,Dallas Mavericks,Detroit Pistons,1.0,24.0
2022,Dallas Mavericks,Golden State Warriors,0.75,-1.5
2022,Dallas Mavericks,Houston Rockets,1.0,16.5
2022,Dallas Mavericks,Indiana Pacers,0.5,7.0
2022,Dallas Mavericks,LA Clippers,0.5,1.75
2022,Dallas Mavericks,Los Angeles Lakers,0.6666666666666666,6.666666666666667
2022,Dallas Mavericks,Memphis Grizzlies,0.75,10.25
2022,Dallas Mavericks,Miami Heat,0.5,-3.5
2022,Dallas Mavericks,Milwaukee Bucks,0.5,-0.5
2022,Dallas Mavericks,Minnesota Timberwolves,0.5,-3.25
2022,Dallas Mavericks,New Orleans Pelicans,0.75,9.75
2022,Dallas Mavericks,New York Knicks,0.0,-26.5
2022,Dallas Mavericks,Oklahoma City Thunder,0.75,6.0
2022,Dallas Mavericks,Orlando Magic,0.5,7.0
2022,Dallas Mavericks,Philadelphia 76ers,0.5,-0.5
2022,Dallas Mavericks,Phoenix Suns,0.0,-7.666666666666667
2022,Dallas Mavericks,Portland Trail Blazers,1.0,28.333333333333332
2022,Dallas Mavericks,Sacramento Kings,0.75,5.5
2022,Dallas Mavericks,San Antonio Spurs,1.0,7.5
2022,Dallas Mavericks,Toronto Raptors,1.0,6.0
2022,Dallas Mavericks,Utah Jazz,0.5,3.25
2022,Dallas Mavericks,Washington Wizards,0.0,-19.0
2022,Denver Nuggets,Atlanta Hawks,1.0,13.5
2022,Denver Nuggets,Boston Celtics,0.0,-13.0
2022,Denver Nuggets,Brooklyn Nets,1.0,13.0
2022,Denver Nuggets,Charlotte Hornets,0.5,-2.0
2022,Denver Nuggets,Chicago Bulls,0.0,-9.0
2022,Denver Nuggets,Cleveland Cavaliers,0.0,-7.5
2022,Denver Nuggets,Dallas Mavericks,0.3333333333333333,2.3333333333333335
2022,Denver Nuggets,Detroit Pistons,1.0,5.5
2022,Denver Nuggets,Golden State Warriors,0.75,0.0
2022,Denver Nuggets,Houston Rockets,1.0,9.666666666666666
2022,Denver Nuggets,Indiana Pacers,1.0,5.0
2022,Denver Nuggets,LA Clippers,0.75,3.75
2022,Denver Nuggets,Los Angeles Lakers,0.6666666666666666,14.333333333333334
2022,Denver Nuggets,Memphis Grizzlies,0.25,-0.5
2022,Denver Nuggets,Miami Heat,1.0,13.0
2022,Denver Nuggets,Milwaukee Bucks,0.5,12.5
2022,Denver Nuggets,Minnesota Timberwolves,0.25,-9.0
2022,Denver Nuggets,New Orleans Pelicans,0.75,4.25
2022,Denver Nuggets,New York Knicks,1.0,15.5
2022,Denver Nuggets,Oklahoma City Thunder,0.5,-4.0
2022,Denver Nuggets,Orlando Magic,0.5,2.5
2022,Denver Nuggets,Philadelphia 76ers,0.5,-5.0
2022,Denver Nuggets,Phoenix Suns,0.3333333333333333,-9.0
2022,Denver Nuggets,Portland Trail Blazers,0.75,18.5
2022,Denver Nuggets,Sacramento Kings,1.0,9.75
2022,Denver Nuggets,San Antonio Spurs,0.5,-2.5
2022,Denver Nuggets,Toronto Raptors,0.5,-5.5
2022,Denver Nuggets,Utah Jazz,0.0,-11.25
2022,Denver Nuggets,Washington Wizards,1.0,12.0
2022,Detroit Pistons,Atlanta Hawks,0.6666666666666666,2.0
2022,Detroit Pistons,Boston Celtics,0.25,-7.0
2022,Detroit Pistons,Brooklyn Nets,0.0,-12.75
2022,Detroit Pistons,Charlotte Hornets,0.3333333333333333,-16.666666666666668
2022,Detroit Pistons,Chicago Bulls,0.0,-18.25
2022,Detroit Pistons,Cleveland Cavaliers,0.5,-2.75
2022,Detroit Pistons,Dallas Mavericks,0.0,-24.0
2022,Detroit Pistons,Denver Nuggets,0.0,-5.5
2022,Detroit Pistons,Golden State Warriors,0.0,-9.5
2022,Detroit Pistons,Houston Rockets,0.5,-0.5
2022,Detroit Pistons,Indiana Pacers,0.75,2.0
2022,Detroit Pistons,LA Clippers,0.0,-7.5
2022,Detroit Pistons,Los Angeles Lakers,0.0,-4.5
2022,Detroit Pistons,Memphis Grizzlies,0.0,-27.5
2022,Detroit Pistons,Miami Heat,0.25,-2.0
2022,Detroit Pistons,Milwaukee Bucks,0.25,-17.5
2022,Detroit Pistons,Minnesota Timberwolves,0.0,-12.0
2022,Detroit Pistons,New Orleans Pelicans,0.0,-13.0
2022,Detroit Pistons,New York Knicks,0.0,-8.333333333333334
2022,Detroit Pistons,Oklahoma City Thunder,0.5,-1.0
2022,Detroit Pistons,Orlando Magic,0.75,2.5
2022,Detroit Pistons,Philadelphia 76ers,0.25,-5.75
2022,Detroit Pistons,Phoenix Suns,0.0,-19.0
2022,Detroit Pistons,Portland Trail Blazers,0.0,-11.0
2022,Detroit Pistons,Sacramento Kings,0.5,-10.0
2022,Detroit Pistons,San Antonio Spurs,0.5,-17.0
2022,Detroit Pistons,Toronto Raptors,1.0,8.0
2022,Detroit Pistons,Utah Jazz,0.5,0.0
2022,Detroit Pistons,Washington Wizards,0.0,-4.5
2022,Golden State Warriors,Atlanta Hawks,0.5,1.5
2022,Golden State Warriors,Boston Celtics,0.5,-9.0
2022,Golden State Warriors,Brooklyn Nets,1.0,11.0
2022,Golden State Warriors,Charlotte Hornets,0.5,9.0
2022,Golden State Warriors,Chicago Bulls,1.0,34.0
2022,Golden State Warriors,Cleveland Cavaliers,1.0,14.5
2022,Golden State Warriors,Dallas Mavericks,0.25,1.5
2022,Golden State Warriors,Denver Nuggets,0.25,0.0
2022,Golden State Warriors,Detroit Pistons,1.0,9.5
2022,Golden State Warriors,Houston Rockets,1.0,9.666666666666666
2022,Golden State Warriors,Indiana Pacers,0.5,-1.0
2022,Golden State Warriors,LA Clippers,0.75,4.25
2022,Golden State Warriors,Los Angeles Lakers,0.75,4.25
2022,Golden State Warriors,Memphis Grizzlies,0.25,-7.5
2022,Golden State Warriors,Miami Heat,1.0,10.5
2022,Golden State Warriors,Milwaukee Bucks,0.5,-3.0
2022,Golden State Warriors,Minnesota Timberwolves,0.5,-3.25
2022,Golden State Warriors,New Orleans Pelicans,0.6666666666666666,19.0
2022,Golden State Warriors,New York Knicks,0.5,3.5
2022,Golden State Warriors,Oklahoma City Thunder,1.0,13.666666666666666
2022,Golden State Warriors,Orlando Magic,0.5,13.5
2022,Golden State Warriors,Philadelphia 76ers,0.5,5.5
2022,Golden State Warriors,Phoenix Suns,0.5,4.75
2022,Golden State Warriors,Portland Trail Blazers,1.0,20.666666666666668
2022,Golden State Warriors,Sacramento Kings,1.0,14.5
2022,Golden State Warriors,San Antonio Spurs,0.5,0.75
2022,Golden State Warriors,Toronto Raptors,0.5,-2.0
2022,Golden State Warriors,Utah Jazz,0.75,-3.25
2022,Golden State Warriors,Washington Wizards,0.5,3.0
2022,Houston Rockets,Atlanta Hawks,0.5,-5.0
2022,Houston Rockets,Boston Celtics,0.0,-14.0
2022,Houston Rockets,Brooklyn Nets,0.5,-1.5
2022,Houston Rockets,Charlotte Hornets,0.5,-10.5
2022,Houston Rockets,Chicago Bulls,0.5,-5.0
2022,Houston Rockets,Cleveland Cavaliers,0.5,-12.0
2022,Houston Rockets,Dallas Mavericks,0.0,-16.5
2022,Houston Rockets,Denver Nuggets,0.0,-9.666666666666666
2022,Houston Rockets,Detroit Pistons,0.5,0.5
2022,Houston Rockets,Golden State Warriors,0.0,-9.666666666666666
